participant_id,model,parameterization,bound_settings,algorithm,frame,ip,delay
14,DDM,time_scaling_t0,wide,DEoptim,delay,43.519999999999996,0
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,1
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,2
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,3
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,4
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,5
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,6
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,7
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,8
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,9
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,10
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,11
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,12
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,13
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,14
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,15
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,16
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,17
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,18
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,19
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,20
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,21
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,22
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,23
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,24
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,25
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,26
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,27
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,28
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,29
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,30
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,31
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,32
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,33
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,34
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,35
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,36
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,37
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,38
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,39
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,40
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,41
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,42
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,43
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,44
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,45
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,46
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,47
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,48
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,49
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,50
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,51
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,52
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,53
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,54
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,55
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,56
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,57
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,58
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,59
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,60
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,61
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,62
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,63
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,64
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,65
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,66
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,67
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,68
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,69
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,70
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,71
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,72
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,73
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,74
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,75
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,76
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,77
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,78
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,79
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,80
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,81
14,DDM,time_scaling_t0,wide,DEoptim,delay,0,82
